type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
503,-0.017619509249925613,-0.04419347271323204,0.02292976714670658,-0.08764965087175369,-0.08654847741127014,-0.09155699610710144,0.07130631059408188,-0.05180497094988823,0.045418962836265564,0.04743874818086624,-0.0809965655207634,-0.031711045652627945,-0.0867283046245575,-0.17778877913951874,0.0368078388273716,0.03195347264409065,-0.03331447392702103,-0.06650998443365097,0.012382183223962784,0.009899439290165901,0.08733972162008286,-0.040741901844739914,0.08788857609033585,-0.049023933708667755,0.08897483348846436,-0.021359756588935852,0.03447477146983147,-0.08481225371360779,0.05140162259340286,-0.019255204126238823,-0.03972886875271797,0.09232990443706512,-0.01949632726609707,0.09250785410404205,0.019838374108076096,-0.03129114210605621,0.005786550231277943,-0.01993030682206154,-0.1224878653883934,0.04311344772577286,0.07359422743320465,0.02572542242705822,0.035989660769701004,-0.08201799541711807,-0.02535507082939148,0.024266250431537628,0.007494965568184853,0.08738645911216736,-0.01866321638226509,0.044033702462911606,0.06981673091650009,0.0003014740068465471,0.01746264100074768,-0.049726564437150955,0.05646837130188942,-0.025934727862477303,-0.07835708558559418,0.010955657809972763,-0.06447868049144745,-0.0046890778467059135,0.07623477280139923,-0.07138238847255707,0.020031696185469627,0.10859013348817825,-0.09728506207466125,-0.01867113821208477,-0.08109749853610992,0.06303700804710388,-0.031823910772800446,-0.06413904577493668,-0.06556747108697891,0.029077457264065742,0.06626680493354797,0.08259217441082001,0.0005205755587667227,-0.00202281610108912,0.023393599316477776,-0.08065497875213623,0.017866212874650955,-0.09650147706270218,-0.07692220062017441,-0.030316727235913277,0.06424260139465332,0.08447666466236115,0.020247435197234154,-0.11295973509550095,0.002127676969394088,-0.014993215911090374,-0.046386800706386566,0.05046578496694565,-0.04792962968349457,0.059124890714883804,-0.08079753816127777,0.14230196177959442,-0.003292348003014922,0.1507067233324051,-0.08937398344278336,0.02871016040444374,-0.02054823562502861,-0.11882378160953522,0.061005644500255585,-0.10671249032020569,0.06372057646512985,-0.05973834544420242,0.03501531854271889,0.019849995151162148,-0.05647093802690506,-0.022047577425837517,-0.018382461741566658,-0.1208336278796196,-0.03931453078985214,-0.03467732295393944,-0.020928649231791496,0.02430189959704876,-0.013314587064087391,-0.11772254854440689,-0.01249641738831997,0.03208353742957115,0.09499332308769226,-0.12625010311603546,-0.046390350908041,0.14019528031349182,-0.049424007534980774,-0.05467456206679344,-0.053464069962501526,0.01416471041738987,-0.12312445789575577,0.005284958053380251
504,0.02688545733690262,-0.15849469602108002,-0.053254008293151855,-0.08035437017679214,-0.0899324044585228,-0.11366774886846542,0.02026882767677307,-0.0023371141869574785,0.017454208806157112,0.03948052600026131,-0.05701087787747383,-0.11581814289093018,-0.14450442790985107,-0.07459749281406403,-0.0064087058417499065,-0.09859961271286011,-0.042129117995500565,-0.0887233167886734,0.04379700869321823,-0.017734287306666374,0.0717887431383133,-0.037534404546022415,0.06746364384889603,-0.10944467782974243,0.12103680521249771,0.016188645735383034,0.04482090100646019,-0.17613525688648224,0.13677966594696045,-0.029248710721731186,-0.029690789058804512,0.06269628554582596,-0.005490277893841267,0.11104046553373337,-0.06651617586612701,0.024802260100841522,0.003803892759606242,-0.010495919734239578,-0.09924235939979553,0.037783004343509674,0.04142797738313675,0.05894714966416359,0.018430892378091812,-0.05790751799941063,-0.010196718387305737,-0.0011603108141571283,-0.09209886193275452,0.09166081994771957,0.01879061385989189,0.052600275725126266,0.006016882136464119,-0.01051307376474142,0.11305870115756989,-0.08338694274425507,0.14500685036182404,0.004146288149058819,0.017601214349269867,0.04034756124019623,-0.1099410355091095,0.026813741773366928,0.07992449402809143,-0.1223347932100296,0.012633807957172394,0.07492601126432419,-0.14207661151885986,-0.049930281937122345,-0.15115492045879364,0.1251017451286316,-0.11010217666625977,0.0031815520487725735,-0.08986864984035492,0.04656676575541496,0.11557208001613617,0.06879361718893051,0.11688721925020218,0.06938639283180237,0.07374446094036102,-0.08846191316843033,-0.015881402418017387,-0.0773405060172081,-0.052149154245853424,-0.06776466220617294,-0.00510362396016717,0.08350035548210144,0.13726752996444702,-0.149865061044693,0.02303638681769371,-0.07648365944623947,-0.11519467085599899,-0.0030236183665692806,-0.07401450723409653,0.10962443053722382,-0.07594859600067139,0.11503912508487701,0.02948663756251335,0.10849905759096146,-0.0832233726978302,0.011428526602685452,0.01642009988427162,-0.11964566260576248,0.032719291746616364,-0.02023221366107464,0.05211930349469185,-0.03550030291080475,0.053913433104753494,0.13345257937908173,-0.05783737078309059,-0.062067218124866486,-0.17328789830207825,-0.13656085729599,0.03668689727783203,-0.042450666427612305,-0.13611865043640137,0.004327261354774237,0.0072366720996797085,-0.13505889475345612,0.0023496372159570456,-0.028263138607144356,0.18454810976982117,-0.10633973032236099,-0.05481144040822983,0.10737242549657822,-0.014625593088567257,-0.10659556090831757,-0.0367552749812603,-0.041015625,-0.13427089154720306,-0.010359260253608227
505,-0.02056438848376274,-0.05460859090089798,0.020914727821946144,-0.10591472685337067,-0.09741904586553574,-0.11594284325838089,0.0841001570224762,-0.056070633232593536,0.054715149104595184,0.05031026527285576,-0.09542084485292435,-0.04243278130888939,-0.09966259449720383,-0.20981435477733612,0.039909664541482925,0.0327451266348362,-0.04300912469625473,-0.07735274732112885,0.015081392601132393,0.010647640563547611,0.09867210686206818,-0.05181722342967987,0.10856106877326965,-0.058945924043655396,0.10500792413949966,-0.029517069458961487,0.03920436277985573,-0.10427825152873993,0.06447093188762665,-0.019115161150693893,-0.0425654761493206,0.09684634953737259,-0.024498607963323593,0.11290178447961807,0.02266222983598709,-0.036950983107089996,0.008908814750611782,-0.028108736500144005,-0.13681524991989136,0.0434323288500309,0.08376487344503403,0.031722452491521835,0.03866550326347351,-0.0905357152223587,-0.031156819313764572,0.03150524944067001,0.004679379519075155,0.09779611974954605,-0.02195071242749691,0.046667542308568954,0.07641083002090454,0.0007495563477277756,0.02480572834610939,-0.060306116938591,0.07008468359708786,-0.0301805529743433,-0.08832994103431702,0.004940589424222708,-0.08449312299489975,-0.005255795083940029,0.09657112509012222,-0.08018424361944199,0.023279808461666107,0.12916409969329834,-0.1158950924873352,-0.020918723195791245,-0.09779170155525208,0.07466817647218704,-0.04075640067458153,-0.07226065546274185,-0.07403174042701721,0.03805967792868614,0.07444938272237778,0.10066217929124832,0.004412238951772451,-0.003001319942995906,0.0248361025005579,-0.09579162299633026,0.018643135204911232,-0.11166071146726608,-0.08381488174200058,-0.03485679626464844,0.07142645120620728,0.09277927130460739,0.021424520760774612,-0.13022136688232422,-0.001348936464637518,-0.023883866146206856,-0.056915923953056335,0.05957511439919472,-0.060705941170454025,0.07323023676872253,-0.09587840735912323,0.17141693830490112,-0.004990915767848492,0.17577731609344482,-0.1034948080778122,0.029647335410118103,-0.021338123828172684,-0.13702991604804993,0.06749104708433151,-0.12054821848869324,0.06584794074296951,-0.07088220119476318,0.042912572622299194,0.026277193799614906,-0.06351898610591888,-0.021364543586969376,-0.019311197102069855,-0.13841094076633453,-0.03982420265674591,-0.04145635664463043,-0.030156144872307777,0.03140142932534218,-0.018841220065951347,-0.13639426231384277,-0.01716144196689129,0.04096662625670433,0.11275801062583923,-0.14823462069034576,-0.054295334964990616,0.17203006148338318,-0.052869342267513275,-0.06611289829015732,-0.05844675749540329,0.013722828589379787,-0.14190800487995148,0.0041358452290296555
506,0.018230853602290154,-0.13400374352931976,-0.04779868572950363,-0.058640412986278534,-0.08689380437135696,-0.10851060599088669,0.031921468675136566,-0.0027931896038353443,0.02767508663237095,0.029024679213762283,-0.045297347009181976,-0.11170017719268799,-0.15548284351825714,-0.08426836133003235,-0.0029908858705312014,-0.0819971039891243,-0.04157014563679695,-0.10503832995891571,0.04312151297926903,-0.02590804547071457,0.07371672987937927,-0.031403690576553345,0.07299499958753586,-0.10348302125930786,0.13007834553718567,0.02055182121694088,0.038235969841480255,-0.18258041143417358,0.12664522230625153,-0.021149326115846634,-0.021547354757785797,0.07370253652334213,-0.01790626347064972,0.11983116716146469,-0.06234417483210564,0.018973466008901596,-0.009464895352721214,-0.02816186659038067,-0.12312464416027069,0.054663822054862976,0.05986373499035835,0.07426498085260391,0.019209671765565872,-0.06629299372434616,-0.0011506832670420408,0.00023556750966235995,-0.09232871979475021,0.08627640455961227,0.01211136020720005,0.038265351206064224,0.00878529530018568,-0.006162046920508146,0.10319776833057404,-0.08284124732017517,0.13396906852722168,-0.0034205028787255287,-0.010029444471001625,0.05130310729146004,-0.09460656344890594,0.03847440332174301,0.07199063897132874,-0.12771600484848022,0.00580549193546176,0.05674440413713455,-0.14177653193473816,-0.04584522545337677,-0.1541999727487564,0.12898586690425873,-0.1018369197845459,-0.007112397812306881,-0.06803589314222336,0.04486360400915146,0.11787984520196915,0.05652553588151932,0.10803582519292831,0.05801120027899742,0.08046919852495193,-0.09165507555007935,-0.0004921092186123133,-0.07902020961046219,-0.06016950681805611,-0.06256178766489029,-8.8500339188613e-05,0.08786652982234955,0.1286190301179886,-0.15788985788822174,0.026314914226531982,-0.061651721596717834,-0.10017450153827667,0.010016830638051033,-0.07590426504611969,0.10229741781949997,-0.0950891301035881,0.11304046213626862,0.017536329105496407,0.12028703838586807,-0.09441237896680832,0.015359929762780666,0.012694605626165867,-0.12597081065177917,0.03142330422997475,-0.0343223437666893,0.038843899965286255,-0.02656203880906105,0.05191866308450699,0.12927033007144928,-0.07562956213951111,-0.04847477376461029,-0.16838787496089935,-0.13170810043811798,0.04126685857772827,-0.04606327414512634,-0.12672542035579681,0.014648111537098885,0.018032576888799667,-0.14210255444049835,-0.00024839796242304146,-0.030414072796702385,0.17441660165786743,-0.12383248656988144,-0.052836742252111435,0.11331941932439804,-0.016639042645692825,-0.1094183474779129,-0.05319339781999588,-0.05358834192156792,-0.12916044890880585,-0.020844921469688416
507,-0.01602957397699356,-0.07266674190759659,0.0156401377171278,-0.12544728815555573,-0.1120304986834526,-0.13455992937088013,0.09771060943603516,-0.06260226666927338,0.06003306061029434,0.0700749084353447,-0.10152829438447952,-0.058170169591903687,-0.12842610478401184,-0.24177095293998718,0.03870972990989685,0.038840703666210175,-0.044078800827264786,-0.09839477390050888,0.026607198640704155,0.010139001533389091,0.11417330056428909,-0.058861322700977325,0.12439995259046555,-0.07382179796695709,0.1273801177740097,-0.02880602888762951,0.05094470828771591,-0.13332869112491608,0.07390331476926804,-0.028685016557574272,-0.050235457718372345,0.11975352466106415,-0.029289187863469124,0.13569414615631104,0.025049379095435143,-0.03974728658795357,0.00817977637052536,-0.02546798065304756,-0.15902309119701385,0.05820334702730179,0.10308944433927536,0.051109980791807175,0.043539706617593765,-0.10274063795804977,-0.035243645310401917,0.03323238343000412,0.0012648914707824588,0.11710496991872787,-0.023574084043502808,0.06154223531484604,0.08498883247375488,0.0025808329228311777,0.03556887432932854,-0.06974313408136368,0.09172452986240387,-0.0332406647503376,-0.09303761273622513,0.019870730116963387,-0.09217861294746399,-0.003375076921656728,0.10693798214197159,-0.10994105041027069,0.02426830679178238,0.14728954434394836,-0.14715202152729034,-0.029012491926550865,-0.12742067873477936,0.09988319128751755,-0.055610813200473785,-0.08064834773540497,-0.0839422419667244,0.04308163747191429,0.1027604192495346,0.11911667138338089,0.0176096148788929,0.007875530049204826,0.04388880357146263,-0.11295957863330841,0.017341943457722664,-0.1361568421125412,-0.09902532398700714,-0.044292151927948,0.07965447008609772,0.107065349817276,0.039319418370723724,-0.16244390606880188,0.0032169155310839415,-0.02966376394033432,-0.07678903639316559,0.06382506340742111,-0.07029488682746887,0.08419247716665268,-0.11089562624692917,0.19922056794166565,-0.005216076970100403,0.19816218316555023,-0.12287400662899017,0.02939283289015293,-0.025944244116544724,-0.1654682606458664,0.07167408615350723,-0.14337147772312164,0.08419141918420792,-0.07694974541664124,0.05074002221226692,0.041964489966630936,-0.08507152646780014,-0.03721129149198532,-0.043747760355472565,-0.1675516664981842,-0.03816499188542366,-0.04971838742494583,-0.040031250566244125,0.02989451214671135,-0.014429250732064247,-0.17307977378368378,-0.015155695378780365,0.04168025031685829,0.13836200535297394,-0.17151090502738953,-0.06223492696881294,0.19124166667461395,-0.05393155664205551,-0.07859572768211365,-0.07972337305545807,0.010150543414056301,-0.16856221854686737,-0.006907349918037653
508,-0.021676823496818542,-0.09625595808029175,0.0350680947303772,-0.16798937320709229,-0.16423486173152924,-0.197634756565094,0.13899752497673035,-0.09192653000354767,0.0858018770813942,0.10323489457368851,-0.14005881547927856,-0.07713069766759872,-0.1907321959733963,-0.3305078148841858,0.06227792426943779,0.04804231598973274,-0.05643995851278305,-0.137434720993042,0.03630933165550232,0.013213127851486206,0.1688220500946045,-0.08269963413476944,0.16730983555316925,-0.10583698749542236,0.17464673519134521,-0.04117492586374283,0.07322430610656738,-0.179199680685997,0.11065273731946945,-0.042779795825481415,-0.07597033679485321,0.17868691682815552,-0.05173580348491669,0.19250670075416565,0.03724496811628342,-0.04817355424165726,0.012310643680393696,-0.02817409113049507,-0.22430433332920074,0.08743715286254883,0.13542494177818298,0.07156424224376678,0.06023142859339714,-0.14637954533100128,-0.04412058740854263,0.03838988021016121,0.0016394915292039514,0.16886161267757416,-0.035647403448820114,0.09959378093481064,0.1212826743721962,-0.004779497627168894,0.0571722686290741,-0.0993511900305748,0.13205382227897644,-0.06290830671787262,-0.13039466738700867,0.02415969967842102,-0.13412046432495117,0.00394910853356123,0.14689697325229645,-0.15841199457645416,0.03773127868771553,0.20312996208667755,-0.21339263021945953,-0.05419617518782616,-0.17744985222816467,0.15562748908996582,-0.0810021236538887,-0.11183929443359375,-0.1216086596250534,0.053384214639663696,0.1417190432548523,0.16416947543621063,0.04200056195259094,0.019341204315423965,0.06085016578435898,-0.14683963358402252,0.02788541465997696,-0.18168708682060242,-0.13519270718097687,-0.06265225261449814,0.10985030978918076,0.15110309422016144,0.06546910107135773,-0.22532936930656433,0.005099134054034948,-0.030366137623786926,-0.1200198382139206,0.08566047251224518,-0.09920013695955276,0.11012314260005951,-0.14072279632091522,0.27449893951416016,-0.009608037769794464,0.2671763598918915,-0.16281244158744812,0.04697073623538017,-0.03618517518043518,-0.2259586602449417,0.10474839061498642,-0.19429321587085724,0.13023945689201355,-0.11559446901082993,0.06459246575832367,0.048372186720371246,-0.12435425072908401,-0.05446762591600418,-0.0748017430305481,-0.24127458035945892,-0.05921420454978943,-0.07249336689710617,-0.0735781192779541,0.03846103698015213,-0.01719142682850361,-0.24592584371566772,-0.025189245119690895,0.05138848349452019,0.1973552107810974,-0.24470166862010956,-0.09434549510478973,0.2611740529537201,-0.07084846496582031,-0.10422408580780029,-0.11324600130319595,0.01482092123478651,-0.23548027873039246,-0.00481742387637496
509,-0.012448135763406754,-0.08053100854158401,0.007574270013719797,-0.12630295753479004,-0.11250020563602448,-0.12768439948558807,0.0925675556063652,-0.04921579733490944,0.05698079988360405,0.05991705134510994,-0.10171331465244293,-0.07558593899011612,-0.1177826002240181,-0.22862009704113007,0.047549668699502945,0.025863628834486008,-0.03993904963135719,-0.08876575529575348,0.024017758667469025,0.011454973369836807,0.11912567913532257,-0.05779614299535751,0.1216806098818779,-0.07811044901609421,0.12440688163042068,-0.02692878246307373,0.03961733356118202,-0.13385328650474548,0.09076673537492752,-0.03546188026666641,-0.05402184650301933,0.11667390912771225,-0.023979952558875084,0.13089168071746826,0.01858489215373993,-0.04136507585644722,0.014915727078914642,-0.016652170568704605,-0.1374634951353073,0.05813533812761307,0.09692458063364029,0.04718445986509323,0.0393327921628952,-0.10507006198167801,-0.023935368284583092,0.033054169267416,-0.002345751039683819,0.11033342778682709,-0.018101142719388008,0.07315276563167572,0.08365282416343689,0.003924144431948662,0.050795432180166245,-0.06732739508152008,0.09447784721851349,-0.030573785305023193,-0.08100693672895432,0.01596049778163433,-0.08892358839511871,-0.011959923431277275,0.10785841941833496,-0.1124185249209404,0.031789381057024,0.14770983159542084,-0.13548880815505981,-0.032336875796318054,-0.11924999952316284,0.10484174638986588,-0.061477575451135635,-0.06691360473632812,-0.09213723242282867,0.035243742167949677,0.09445124864578247,0.11726171523332596,0.022256525233387947,0.005680141970515251,0.028777455911040306,-0.12345575541257858,0.02217000536620617,-0.12105423957109451,-0.08769426494836807,-0.047458354383707047,0.07551757991313934,0.10656465590000153,0.0523996539413929,-0.1672762632369995,0.005013027228415012,-0.04087584838271141,-0.08326373249292374,0.06725702434778214,-0.062085431069135666,0.09395680576562881,-0.09404832124710083,0.19730745255947113,0.006661551538854837,0.18946526944637299,-0.10899217426776886,0.03667080029845238,-0.02034350298345089,-0.16337959468364716,0.06876720488071442,-0.13320666551589966,0.08452010899782181,-0.09646709263324738,0.046377040445804596,0.04864491894841194,-0.07570357620716095,-0.04400603473186493,-0.04978332296013832,-0.17131313681602478,-0.035518940538167953,-0.0464165098965168,-0.05432870239019394,0.01707388274371624,-0.011487563140690327,-0.17173805832862854,-0.0014709609095007181,0.033981289714574814,0.15143708884716034,-0.16616180539131165,-0.061274927109479904,0.18520241975784302,-0.0627712830901146,-0.06899271160364151,-0.0796544998884201,0.006842480506747961,-0.1700107306241989,-0.006353364326059818
510,-0.017597483471035957,-0.04989149421453476,0.01753535494208336,-0.09319803863763809,-0.09600530564785004,-0.10375488549470901,0.08150740712881088,-0.052162982523441315,0.05504461005330086,0.04904525354504585,-0.08578569442033768,-0.05202770233154297,-0.10058745741844177,-0.1981026977300644,0.041163668036460876,0.028871065005660057,-0.0378747284412384,-0.07772352546453476,0.013528897427022457,0.007342407014220953,0.09815455228090286,-0.04301408305764198,0.10608837008476257,-0.06728548556566238,0.11103540658950806,-0.024911263957619667,0.03127015382051468,-0.10383010655641556,0.06308503448963165,-0.01679190620779991,-0.03345561772584915,0.09452059864997864,-0.024516617879271507,0.11093058437108994,0.024633020162582397,-0.0339026004076004,0.008140836842358112,-0.027645936235785484,-0.1374763548374176,0.057394467294216156,0.09556679427623749,0.04230743274092674,0.03611082211136818,-0.08975648880004883,-0.02356099709868431,0.026739060878753662,-0.0030610421672463417,0.09893262386322021,-0.019068386405706406,0.04819418862462044,0.07009526342153549,0.006767884828150272,0.02636912278831005,-0.059639837592840195,0.07293608039617538,-0.02746666967868805,-0.08568304777145386,0.01221352256834507,-0.07526640594005585,-0.0010133523028343916,0.09040676057338715,-0.08527924120426178,0.014300433918833733,0.11118271201848984,-0.11526989936828613,-0.025158623233437538,-0.09752810001373291,0.07761100679636002,-0.04412219300866127,-0.07340125739574432,-0.06342175602912903,0.03421901911497116,0.07357370108366013,0.09026778489351273,0.01199052482843399,-0.005614257417619228,0.02679237723350525,-0.1008547991514206,0.02195150777697563,-0.10732679814100266,-0.07960733771324158,-0.04046870768070221,0.06917198747396469,0.08687617629766464,0.03526471555233002,-0.1369350254535675,0.0069226366467773914,-0.02263266034424305,-0.05316806957125664,0.05881684273481369,-0.05897145718336105,0.07137089222669601,-0.09224136173725128,0.16117189824581146,-0.003685716073960066,0.17614777386188507,-0.104347825050354,0.02638997696340084,-0.01862957328557968,-0.13545727729797363,0.06420599669218063,-0.11235503852367401,0.06067913770675659,-0.06468302011489868,0.045050717890262604,0.03247101977467537,-0.07159052789211273,-0.0201236754655838,-0.026936307549476624,-0.14055177569389343,-0.03463530167937279,-0.04374810308218002,-0.031448088586330414,0.030613768845796585,-0.005875316448509693,-0.14008313417434692,-0.011904746294021606,0.027590656653046608,0.11291882395744324,-0.1506747156381607,-0.046012166887521744,0.16046643257141113,-0.056993551552295685,-0.07249605655670166,-0.06503394991159439,0.0014245632337406278,-0.13377241790294647,-0.010000072419643402
511,-0.012267827056348324,-0.06343332678079605,0.035821303725242615,-0.15243811905384064,-0.12148219347000122,-0.15636073052883148,0.11225476115942001,-0.09840372949838638,0.07224476337432861,0.10340110212564468,-0.12369351834058762,-0.03398408740758896,-0.1312633901834488,-0.2893446385860443,0.040506571531295776,0.09261409193277359,-0.05607764422893524,-0.08601702749729156,0.0317930243909359,0.04102763906121254,0.11331982165575027,-0.0641353577375412,0.13047167658805847,-0.036820799112319946,0.11936479061841965,-0.055641669780015945,0.07134384661912918,-0.11066717654466629,0.054648399353027344,-0.027722477912902832,-0.06496977061033249,0.14953596889972687,-0.050439562648534775,0.1563100963830948,0.06854541599750519,-0.04666874557733536,0.014155230484902859,-0.032440416514873505,-0.1617777943611145,0.044581517577171326,0.10251085460186005,0.038280244916677475,0.042189598083496094,-0.10438207536935806,-0.05783138796687126,0.06015264242887497,0.029734374955296516,0.1362021565437317,-0.04886703938245773,0.07985936105251312,0.10787097364664078,0.0067749531008303165,0.00442923791706562,-0.0640835389494896,0.0928005650639534,-0.037439778447151184,-0.10849004238843918,0.011944232508540154,-0.11077888309955597,-0.007383439689874649,0.12631620466709137,-0.10081645846366882,0.021142490208148956,0.17955505847930908,-0.1500527411699295,-0.02077248878777027,-0.11580704897642136,0.091240793466568,-0.04957335814833641,-0.11559880524873734,-0.10344260931015015,0.06172057241201401,0.10565979033708572,0.14073996245861053,-0.015049108304083347,0.00025107632973231375,0.03786519169807434,-0.11114829033613205,0.005258149933069944,-0.16574397683143616,-0.10119933634996414,-0.030080381780862808,0.10836035013198853,0.10801827162504196,-0.00853499211370945,-0.1581144481897354,-0.003419387387111783,-0.028811771422624588,-0.08213430643081665,0.08582442253828049,-0.07025112211704254,0.06650266796350479,-0.10520797222852707,0.24909447133541107,-0.01574409194290638,0.21787403523921967,-0.1359454095363617,0.027495991438627243,-0.04515509307384491,-0.156436949968338,0.08202645182609558,-0.1943141520023346,0.10137904435396194,-0.0976848378777504,0.05624237656593323,0.014238805510103703,-0.09281068295240402,-0.04516809433698654,0.007990371435880661,-0.1751236617565155,-0.07409033179283142,-0.059951815754175186,-0.002939836122095585,0.040367599576711655,-0.0467110276222229,-0.18069718778133392,-0.030274648219347,0.0926222875714302,0.12295062839984894,-0.17772167921066284,-0.07013445347547531,0.21114200353622437,-0.059076547622680664,-0.054110124707221985,-0.08997614681720734,0.04670340195298195,-0.19491533935070038,0.01081094704568386
512,-0.017287103459239006,-0.044159192591905594,0.022460276260972023,-0.10108038038015366,-0.09418097138404846,-0.10813453048467636,0.09152266383171082,-0.057198766618967056,0.06061895564198494,0.052424728870391846,-0.09030092507600784,-0.04328061640262604,-0.10657986998558044,-0.21279333531856537,0.04469061642885208,0.043142374604940414,-0.03576146066188812,-0.07749828696250916,0.017443818971514702,0.012828380800783634,0.10354755073785782,-0.045920420438051224,0.10534247756004333,-0.05488064885139465,0.10578104853630066,-0.029395297169685364,0.04304191842675209,-0.09970673173666,0.05553228035569191,-0.020034059882164,-0.03976118192076683,0.10674510896205902,-0.02683936432003975,0.11205533146858215,0.025356542319059372,-0.03865421563386917,0.0044935899786651134,-0.029836934059858322,-0.14334577322006226,0.051442135125398636,0.09472569078207016,0.03885294124484062,0.03963259235024452,-0.09124638885259628,-0.02582128904759884,0.03229844197630882,0.010903055779635906,0.09908631443977356,-0.026087811216711998,0.048856113106012344,0.07999072223901749,0.0029036984778940678,0.021530751138925552,-0.05988650396466255,0.06798548251390457,-0.0327807255089283,-0.0969109833240509,0.018181217834353447,-0.07702294737100601,-0.0029606400057673454,0.09146128594875336,-0.08288000524044037,0.016818633303046227,0.12317658215761185,-0.11927784979343414,-0.019915057346224785,-0.09824327379465103,0.07506560534238815,-0.041473425924777985,-0.0768437311053276,-0.06733101606369019,0.03058021143078804,0.0765671581029892,0.09790655225515366,0.0010786399943754077,-0.003127611707895994,0.03185265138745308,-0.09506110101938248,0.02689151093363762,-0.11184239387512207,-0.08503010869026184,-0.03168809786438942,0.07092233747243881,0.09081097692251205,0.02306879498064518,-0.13900277018547058,0.0009001186699606478,-0.014985228888690472,-0.05918201059103012,0.05928020551800728,-0.05897889286279678,0.06737532466650009,-0.09780900925397873,0.1632462590932846,-0.009671568870544434,0.17717459797859192,-0.10314702987670898,0.027049444615840912,-0.02680116891860962,-0.14124709367752075,0.06556824594736099,-0.12530583143234253,0.07155075669288635,-0.0668305829167366,0.04651736468076706,0.02674240432679653,-0.07608116418123245,-0.02463548071682453,-0.017837999388575554,-0.13916145265102386,-0.038021937012672424,-0.04246559739112854,-0.028065431863069534,0.03271118924021721,-0.01298497337847948,-0.14732101559638977,-0.015133505687117577,0.03992743790149689,0.11031178385019302,-0.1542605310678482,-0.051325876265764236,0.1700393259525299,-0.05089638754725456,-0.07015495002269745,-0.07093877345323563,0.006921166554093361,-0.14301751554012299,-0.004944475833326578
513,-0.006871048826724291,-0.0855485200881958,0.0012012149672955275,-0.11259712278842926,-0.10397814959287643,-0.1233748272061348,0.07638097554445267,-0.04866739362478256,0.049533624202013016,0.055230721831321716,-0.09212730079889297,-0.07793539762496948,-0.11759777367115021,-0.2019605189561844,0.035127464681863785,0.01183482725173235,-0.03841228410601616,-0.08836838603019714,0.021544888615608215,0.0033898677211254835,0.10896031558513641,-0.051453497260808945,0.11470657587051392,-0.07870610803365707,0.12462221086025238,-0.021014850586652756,0.0393739715218544,-0.1409618854522705,0.08840666711330414,-0.028847141191363335,-0.04715946316719055,0.11197187751531601,-0.023580435663461685,0.12589876353740692,0.005545464344322681,-0.026636924594640732,0.011431453749537468,-0.02513127401471138,-0.13376371562480927,0.056008949875831604,0.09480294585227966,0.04865552484989166,0.038264475762844086,-0.09639116376638412,-0.022756395861506462,0.031048279255628586,-0.012945336289703846,0.10953580588102341,-0.014472825452685356,0.05690388381481171,0.06881264597177505,-0.0023916009813547134,0.05786631256341934,-0.0674755722284317,0.09897599369287491,-0.02759554237127304,-0.07307500392198563,0.019701221957802773,-0.08984895050525665,-0.0039051484782248735,0.10359450429677963,-0.11295074969530106,0.02041306160390377,0.1310778707265854,-0.12928073108196259,-0.033813606947660446,-0.11942429095506668,0.10356609523296356,-0.06633875519037247,-0.061229296028614044,-0.08473542332649231,0.04046401008963585,0.09889645874500275,0.10652913898229599,0.03163093328475952,0.010790902189910412,0.036940835416316986,-0.1097414568066597,0.015222566202282906,-0.11178401112556458,-0.08203286677598953,-0.049372751265764236,0.0646466538310051,0.09999936819076538,0.06024093180894852,-0.16407211124897003,0.006344032473862171,-0.04037023335695267,-0.08141116797924042,0.054456379264593124,-0.06475332379341125,0.09742472320795059,-0.09607059508562088,0.17900507152080536,0.005171250551939011,0.17749251425266266,-0.11106958240270615,0.03421283885836601,-0.01363249123096466,-0.15927834808826447,0.06237078085541725,-0.11820954084396362,0.07275503128767014,-0.08248259127140045,0.04676927253603935,0.055406536906957626,-0.07532338798046112,-0.037116944789886475,-0.05955614522099495,-0.16408959031105042,-0.02174205519258976,-0.04225844889879227,-0.05932951346039772,0.017025770619511604,-0.006438534706830978,-0.16101118922233582,-9.044300531968474e-05,0.025042440742254257,0.14736603200435638,-0.16262392699718475,-0.05717950314283371,0.1752977818250656,-0.05688077583909035,-0.0751463770866394,-0.07147734612226486,-0.005586045794188976,-0.15775638818740845,-0.011781807988882065
