p_id,median_tbc,mean_tbc
22145776,1,2.361842105
22248768,0,1.532608696
21921633,0,0.5281602
22068828,0,2.681818182
23165175,0,0.433333333
26996240,0,0.598550725
22344858,0,0.091666667
22901715,0,0.601769912
22076943,0,0.220657277
24994144,0,2.328571429
23544622,0,0.292159763
21570230,0,2.082644628
23723251,0,0.561983471
23680170,0,0.983606557
23570662,0,1.092592593
24218623,0,2.082872928
23673090,0,1.005277045
24534038,0,1.33201581
31464900,0,2.193939394
26179168,0,0.513274336
24720487,0,1.71875
24551730,0,1.543307087
25061412,0,3.447619048
25655734,0,0.62605753
25207533,0,1.373584906
25195709,0,1.509433962
24940822,0,2.8515625
24950450,0,0.875
27757733,0,3
26096363,0,0.722891566
26178304,0,0.87012987
26261556,0,0.367727772
26459251,0,2.909090909
25952507,0,0.698113208
27295599,0,2.731958763
26813021,0,0.812351544
26899953,0,0.591463415
27025610,0,1.860759494
26963973,0,1.5
27352499,0,1.565656566
27148130,0,1.497536946
32728700,0,0.096892139
28018911,0,0.5
27395932,0,0.058823529
43194568,0,0.263250883
27629491,0,0.065711879
27669160,0,1.527777778
27725685,0,0.288135593
27870805,0,2.413461538
28102301,0,1.397058824
28098352,0,2.801801802
28132354,0,1.06010929
28153185,0,0.746527778
28174605,0,1.451612903
28488843,0,1.47
28515798,0,0.122605364
28537853,0,0.367521368
28757579,1,1.179282869
29157052,0,0.507142857
29111852,0,0.182539683
29152631,0,0.236842105
29182795,0,1.628930818
29241862,0,1.615384615
29569593,0,0.253424658
29655904,0,0.690140845
29705006,0,0.659574468
29735084,0,0.376237624
29740499,0,0.34057971
29801194,0,0.227642276
29813847,1,1.254658385
29818581,0,1.683544304
29845581,0,0.736363636
29855273,0,0.795275591
29897711,0,0.490566038
29925890,0,1.482352941
29986481,0,1.26
30657931,0,2.6
30115068,0,0.357815443
30181021,0,1.363636364
30200842,0,0.649315068
31507091,0,0.731343284
30285278,0,2.384615385
30354777,0,0.523012552
30485214,0,0.081871345
30495706,0,1.460606061
30638310,0,0.658469945
30698727,0,0.618852459
30732191,0,1.457317073
30921829,0,0.388888889
30975065,0,1.169811321
30994563,0,0.07518797
31054496,0,1.218181818
31154437,0,0.718181818
31188594,0,0.038834951
31247509,0,0.199561404
31279731,0,1.119402985
31310688,0,1.139175258
31494921,0,0.215517241
31555494,0,0.021276596
31666836,0,1.683333333
31747106,0,0.145454545
32249861,0,0.634615385
31908789,0,0.0312957
31876751,0,0.385454545
31971786,0,0.396396396
32000114,0,0.113573407
32010625,0,1.592920354
32030316,0,0.111111111
32088177,0,1.188405797
32118476,0,0.536964981
32128312,0,0.159090909
33976912,0,0.141221374
32434675,0,0.175925926
32468514,0,0.010869565
32610760,0,1.122807018
32584467,0,0.069948187
32642161,0,0.148648649
32778004,0,1.207407407
32768092,0,0.18597561
32778300,0,0.553571429
32841669,0,0.479338843
32877625,0,0.300230947
32975024,0,0.569659443
33082065,0,1.328244275
33139674,0,0.019553073
33359069,0,0.39516129
33655283,0,0.637254902
33535738,0,0.271186441
33845363,0,0.626262626
33881549,0,0.006666667
33931925,0,0.479638009
34076173,0,1.466666667
33966562,0,0.339912281
34358025,0,1.008333333
34429182,0,0.677083333
34552785,0,0.242236025
34611442,1,1.041322314
34639656,0,0.488215488
35331638,0,0.307017544
35622005,0,0.2
35657821,0,0.371900826
35802745,0,0.00862069
35816813,0,0.044444444
35894934,0,0.214285714
35968988,0,0.035874439
37348197,0,0.360946746
36715640,0,0.227722772
36683079,0,0.267326733
36852486,0,0.4
37389621,0,0.57480315
37441699,0,0.09
37460720,0,0.712230216
37484466,0,0.572222222
37551037,0,0.857142857
37662520,0,0.107750473
38472500,0,0.128
39033206,0,0.170731707
39383310,0,0.24600639
39579585,0,0.411764706
39963557,0,0.307317073
39890208,0,0.636363636
41034175,0,0.289215686
42037525,0,0.02173913
42125248,0,0.324786325
42203706,0,0.274647887
43459834,0,0.106280193
43974222,0,0.138613861
44266520,0,0.095652174
31537203,0,0.160830654
29081298,0,0.1904209
2650332,0,31.38461538
65413,0,9.27184466
96027,0,1.189944134
81427,1,13.17307692
533488,14,32.68852459
16526725,2,10.12037037
17807199,0,10.29192547
24696190,10,24.4516129
9757372,0,3.295774648
13056836,1,6.147368421
669059,0,5.573529412
149503,0,14.73880597
82191,0,0.815289256
767987,1,3.47
22739180,2,30.36507937
256338,0,11.23863636
35581116,1,6.110032362
58453,0,2.330357143
34502,0,2.015673981
111760,0,9.689655172
1845271,1,17.37735849
6012497,0,0.326732673
111014,1,6.61627907
2680867,0,17.15
338732,0,8.15037594
40720858,2,21.56097561
20257976,2,3.122857143
51231,0,1.549568966
208416,0,3.904214559
4596667,0,8.443181818
630335,0,1.51025641
348426,0,10.33057851
3634,0,3.922196796
405198,0,9.816326531
11387856,3,29.06779661
61936,0,1.30651341
2508794,0,9.560810811
504263,0,0.989553105
33476,0,3.540540541
56426,0,0.898305085
43424,0,3.35
2196410,0,12.59090909
11723991,0,2.379727685
1143188,0,4.464396285
356153,0,0.742105263
574502,0,1.019672131
314879,0,5.534693878
3482593,1,16.56842105
1399142,0,0.010204082
973949,0,1.319327731
221443,0,1.758169935
641787,0,0.341463415
27383648,0,4.152542373
1525335,0,13.64220183
9698534,0,3.74822695
811937,0,9.067164179
20606,1,7.280193237
27798604,20,111.1818182
1604710,0,0.096153846
284075,0,1.259041211
7159134,0,7.423280423
16480291,0,7.202797203
544696,0,6.388157895
744363,2,4.253521127
917995,0,4.58490566
1924547,2,13.59615385
2102679,0,1.835858586
1922825,0,0.466101695
1377618,0,4.913461538
1524939,0,3.373655914
1405664,0,0.183486239
1476702,0,1.903878583
7294158,0,4.973333333
2399807,0,2.009345794
4898873,1,7.661290323
21547236,2,15.47727273
40467649,0,1.157894737
2846432,0,1.58
2345653,0,0.411290323
2309690,0,1.052117264
1416338,0,0.769633508
2465211,1,11.35714286
2818489,0,0.362204724
2631746,0,3.727810651
2608359,0,8.139240506
2603467,0,2.025380711
2657507,0,2.1
2859294,0,1.49122807
3706863,0,9.06
2941438,0,3.364902507
2984664,0,1.727659574
3200459,0,1.570093458
32170998,0,2.547916667
4249899,0,7.13836478
4351664,0,5.469298246
3242770,0,0.586538462
3284720,0,0.715789474
3447170,0,0.087301587
3477101,0,1.685950413
3534128,0,10.35897436
3572836,0,3.061452514
3703347,1,10.37373737
3650122,0,9.485148515
3655600,0,5.915254237
3659835,0,0.125925926
3723343,0,9.504273504
3728703,0,0.14
214648,0,7.741071429
3967476,0,1.118644068
3966535,0,2.21875
4104353,0,0.370942326
8469140,0,10.35643564
4581260,0,5.756345178
4377291,0,2.587443946
4478678,0,0.544554455
4435030,0,8.566929134
12428334,0,4.296875
4463735,0,6.310734463
11607772,1,4.5
4666518,0,6.588709677
4575821,0,5.931578947
4911954,0,10.49038462
4704834,0,0.491712707
4713117,0,9.801801802
5691606,0,9.156521739
4918784,0,0.647727273
17983243,1,12.55172414
5042611,0,3.441176471
5150491,0,0.255474453
7189374,0,2.28
20615602,0,4.324324324
5162548,0,1.474074074
5363817,0,2.429245283
5181018,0,0.068825911
5203308,0,1.445945946
5308979,0,2.068627451
8497507,0,5.45508982
4985844,0,5.20952381
10661806,1,9.758928571
5362906,0,1.044358727
5379885,0,0.038461538
6050129,0,4.830985915
5905672,0,1.255617978
5774704,0,2.905444126
5560417,0,2.410714286
32752709,0,2.33916849
5568906,0,0.128787879
5596422,0,0.017857143
5881764,0,0.276190476
5893964,0,0.866242038
5986094,0,0.41588785
5926552,0,0.188172043
6026338,0,0.201550388
6183839,0,1.106796117
7257265,0,0.571428571
6362094,0,4.741935484
6359140,0,1.297297297
6415785,0,0.53030303
10211462,0,1.069705094
7066608,0,4.212121212
6728793,1,1.141843972
6719587,0,2.529411765
6888603,0,3.551470588
6828567,1,4.583756345
6916508,0,0.641791045
29500091,0,1.430508475
6835960,0,0.006622517
6939059,0,1.144329897
7011206,0,4.034934498
9831814,0,8.18487395
7106211,0,5.577464789
7156371,0,1.489583333
7255983,0,0.734061931
7241979,0,8.869158879
7288077,0,2.805797101
7431913,0,4.295238095
7404822,0,1.956521739
7472546,0,1.266903915
7584259,0,1.121212121
7588264,0,1.018348624
9729310,0,0.781629116
7617809,0,0.007575758
7671138,1,1.54812398
7709777,0,0.527374302
7729510,0,1.138888889
7815690,0,3.693333333
7837024,0,5.203539823
8067164,0,0.933333333
7954358,0,0.088235294
8098391,0,0.138888889
8100111,2,4.711538462
8041885,0,7.181102362
8238098,0,1.796178344
8259686,0,3.925438596
8501314,0,0.219512195
8773035,0,7.377358491
8548603,0,0.467213115
17128682,0,2.030534351
8621521,0,1.108910891
8633805,0,0.280193237
8633192,0,0.297297297
8918696,0,0.194719472
8962533,0,0.132897603
9593004,0,0.543325527
9084841,0,0.604651163
9093530,0,2.781512605
9250764,0,0.652631579
9274409,1,8.792682927
9496256,0,0.738636364
10586817,0,5.571428571
9637389,0,0.43655914
9709843,0,0.059602649
15188830,0,0.548010974
9611865,0,1.394366197
9941577,0,1.458029197
10162480,0,0.800884956
9750247,0,0.348214286
9821753,0,2.74137931
9973513,0,6.830508475
9896221,0,0.127272727
9775396,0,1.752475248
10157218,0,3.275362319
12348117,0,1.203539823
9910625,0,2.96350365
10052266,0,1.533962264
10142433,0,3.945454545
10134123,0,0.102272727
34867574,0,0.180952381
11801673,0,2
10372867,0,2.738461538
10486746,0,0.325714286
10545212,1,0.877753304
10538557,0,3.453333333
42390285,0,8.092783505
10627973,0,1.008474576
10763778,0,0.182692308
10765493,0,0.591240876
10772636,1,1.37755102
10783986,0,4.026315789
10811371,0,1.860892388
10792363,0,1.909313725
10847632,0,0.25170068
11845197,0,1.537401575
10885937,1,2.9
10892160,0,0.026845638
10976385,0,2.847457627
13149290,0,2.94092827
11329901,0,1.35
11163308,0,1.761589404
11183058,0,1.392156863
15184603,0,3.007968127
11310812,0,0.515151515
11579548,0,1.135869565
11540403,0,5.845528455
12208707,0,1.558704453
12281705,0,4.18128655
12680247,0,3.738317757
12145960,1,2.020689655
12141724,0,0.605263158
23241736,1,4.75
11964059,0,0.357894737
11826463,0,4.677852349
12264725,0,3.417391304
12150652,0,1.469387755
16314201,0,2.49122807
12272684,0,0.250909091
12222932,1,4.557142857
12666384,0,0.20887574
12487199,1,2.656862745
12525125,0,0.034313725
13736596,0,0.863636364
12674810,0,0.859649123
12854685,0,7.417582418
12621506,1,2.076190476
13644218,0,3.467005076
12639194,0,2.928
12677500,0,2.852459016
12806205,0,0.21969697
21545957,0,1.65034965
12915692,0,1.896057348
12873822,0,0.148148148
16498845,0,2.274576271
13014392,0,1.98816568
13014542,0,3.630434783
13148813,0,0.629032258
13940140,0,6.254901961
25556421,0,1.262987013
13711265,0,3.068292683
13669887,0,6.287356322
13434425,0,0.950704225
13877488,0,0.855445545
13735589,1,3.980392157
13919142,0,2.150442478
13708036,0,3.101941748
14017658,0,0.016393443
13717576,0,5.781818182
14048124,1,3.349514563
13688399,0,5.009009009
13706028,0,3.832
13947266,0,3.476821192
14051837,0,0.231481481
14069997,0,0.669387755
14244291,0,1.231034483
14282769,0,2.058394161
14372548,0,0.117283951
14341962,0,2.174157303
14610555,1,3.129496403
14635292,0,3.081967213
27654003,0,0.309267241
15189624,0,0.157608696
15207389,0,1.031304348
15264431,0,0.887804878
15265676,1,5.261682243
15324652,0,4.221428571
15440933,0,0.0234375
15475833,1,3.705882353
15481410,0,0.898461538
15733641,0,1.106508876
15792040,0,4.418604651
17026489,0,0.108374384
15812816,0,0.720720721
15950946,0,1.312
16199524,0,4.027777778
16258153,1,1.985815603
16444290,0,0.168141593
16572230,0,1.027027027
16699208,0,0.179487179
16921215,0,1.01863354
16882848,0,2.278688525
17106751,0,2.532934132
16994227,0,1.346153846
17066852,0,0.340996169
17202252,0,1.893203883
17232038,0,1.46978022
17305352,0,0.079812207
17652553,0,2.204724409
17385743,0,3.144230769
17425826,0,0.248826291
17746038,0,0.658227848
17806532,1,3.61
22733972,0,3.783505155
18302058,0,0.251968504
18323275,0,1.752066116
18354039,0,1.062801932
18478810,0,3.083832335
18577610,0,0.15
18670241,0,1.50862069
18780489,0,0.00990099
18926430,0,0.414364641
19094511,0,0.26635514
19142255,0,1.624573379
19005815,0,0.197994987
19543082,0,0.198198198
21068097,0,0.279411765
19562380,0,1.385964912
19619968,0,0.189473684
19662127,0,0.981884058
19713885,0,4.204301075
19760303,0,1.375634518
19840485,0,0.19895288
20001037,0,3.898989899
20004223,0,0.583206107
20027924,0,2.586956522
20084792,0,0.114942529
20256194,0,0.091623037
20283720,0,0.133333333
20293469,0,2.64556962
20435227,0,2.978494624
20682396,0,1.299065421
20724752,0,0.5
20957432,0,1.083969466
21096827,0,0.037037037
21778424,0,1.074418605
21050730,0,0.600806452
21357853,0,4.802197802
21376458,0,0.080645161
21405204,0,0.204081633
21504068,0,0.413978495
21598764,0,2.35971223
21552932,0,0.881355932
22091460,0,0.371428571
22052359,0,1.274390244
22342230,0,1.104294479
22073686,0,3.58
22378320,0,0.198198198
22057712,0,0.476851852
22515062,1,2.963768116
22788508,0,0.805555556
22867853,0,1.267295597
22763705,0,2.398496241
23083802,0,2.031914894
22056659,1,3.046511628
29569273,0,0.693548387
23794766,0,3.423423423
22099153,0,0.375510204
24503708,0,0.281512605
24695618,0,1.383419689
24915639,0,0.363636364
25075397,1,1.97029703
24940463,0,2.303278689
25177589,0,0.757847534
25244761,0,0.35915493
24953520,0,2.856
26165016,0,1.223076923
25635209,0,3.845238095
26588091,0,2.015037594
26850436,0,2.128
25830649,0,0.315789474
25843682,0,0.30875576
26423243,0,1.938547486
26511493,0,2.915254237
27149011,0,0.333333333
26254015,0,0.057692308
26991237,0,0.045454545
27145313,0,1.768518519
27667477,0,0.142561983
27372582,0,0.300884956
27381729,0,0.188235294
27588008,0,0.70292887
27545807,0,0.477732794
27545517,0,0.11827957
27548836,0,1.559585492
27641451,0,0.091954023
27744329,0,0.565217391
27903539,0,1.630434783
27990835,0,2.273381295
28106771,0,0.288288288
28148053,0,1.556521739
27373429,0,1.409302326
28260975,0,0.929878049
37959604,0,2.049019608
27461811,0,0.495601173
28710235,0,2.391752577
28727454,0,1.394366197
28866262,1,2.81372549
28860326,0,0.79281768
28931678,0,1.302752294
29145280,0,0.884057971
29131551,0,2.494117647
29124383,0,0.111888112
29196532,0,1.085271318
29531337,0,0.661157025
29664804,0,1.47826087
29794935,0,0.088709677
29822950,0,1.906976744
29837937,0,1.037974684
29866363,0,0.649425287
30057839,0,0.810344828
30058450,0,0.103053435
30103159,0,0.474576271
30197281,0,2.45
30287645,0,0.866666667
30338439,0,1.245283019
30371788,0,0.438709677
30419516,1,0.870175439
30437424,0,0.321138211
30462264,0,1.247524752
30505909,0,0.588235294
36863142,0,1.344632768
30733779,0,1.860465116
30834702,0,0.98
30809479,0,0.8996139
30879853,0,0.311827957
31091757,0,0.016666667
31109070,0,0.432432432
31138220,0,0.151724138
34161646,0,1.754237288
31448044,0,1.412371134
31534330,0,0.902912621
31592499,0,0.408163265
31974416,0,0.087719298
32090767,0,0.081632653
32326879,0,0.823529412
31612115,0,0.055672269
32469464,0,2.020408163
32495462,0,0.818181818
32586197,0,0.423357664
32721668,0,0.792207792
32979214,0,0.508379888
32964783,0,0.05
33049703,0,0.142011834
33073995,0,1.541666667
33119257,0,0.47601476
33556640,0,0.470588235
33385684,0,0.405882353
34340093,0,0.658914729
33873918,0,0.365853659
33904326,0,1.674157303
34317339,0,0.078651685
34333628,0,0.19
34450593,0,0.873417722
34518981,0,0.930232558
34616313,0,0.124314442
32381156,0,0.236714976
34991326,0,0.213740458
35480111,0,0.36440678
38618514,0,0.90070922
34735122,0,1.260416667
37385869,0,1.125
37099866,0,0.141242938
36882463,0,0.118769883
37297332,0,0.568421053
43354484,0,0.951923077
37626260,0,0.52293578
37704031,0,0.804878049
37756503,0,0.883928571
38085131,0,0.385826772
39859178,0,0.357512953
40295582,0,0.152173913
41114734,0,0.139784946
41423138,0,0.021276596
42830439,0,0.102040816
42027791,0,0.318181818
42244976,0,0.195
42141509,0,0.041522491
42805183,0,0.243243243
44085800,0,0.085470085
1176626,0,0.18930523
14585589,2,15.06521739
9776780,0,0.263556926
15382931,1,13.53174603
811944,7,12.18072289
97900,0,15.88118812
102968,1,32.79032258
664591,2,10.6631016
958400,0,20.23762376
759579,4,12.11309524
2778630,0,3.16271722
797551,0,6.533333333
632847,3,12.07784431
118,0,7.475
129878,0,1.675892857
10565944,0,2.142066421
425140,1,6.361581921
17473956,0,0.48
13547,0,2.154639175
1503101,0,14.21666667
535188,0,5.041551247
10750996,0,19.07575758
844525,0,1.233918129
740937,2,12.76978417
4529139,1,14.80530973
470083,1,8.623762376
466537,0,11.30534351
648481,0,5.175637394
3854527,0,10.47572816
520100,1,13.33980583
5671648,2,9.983333333
123000,0,2.781355932
1608596,0,4.871794872
331376,0,2.544776119
97475,0,6.264367816
2493300,0,6.850515464
404148,0,4.89968652
1062091,0,38.04545455
3775961,0,1.769014085
29024,0,5.913194444
11737,0,1.029925187
70455,0,4.058651026
23548140,0,13.76229508
2338273,0,12.68852459
1430842,1,12.13829787
22688209,0,1.975609756
161030,1,2.277936963
334,0,1.433476395
549433,0,0.296774194
133794,0,14.98113208
14091,0,3.810077519
150945,0,17.15789474
820151,0,1.947826087
897001,0,2.272727273
1925402,0,6.990950226
141130,0,3.280701754
239745,0,0.39047619
14550411,0,10.05714286
21671101,0,5.056603774
181353,1,5.186440678
1619828,0,3.873015873
156635,0,3.859375
3174,0,0.541538462
18234882,8,13.44444444
131407,0,2.492647059
219996,0,6.386138614
1880414,0,7.760869565
70598,1,1.960509554
505325,0,9.210843373
11631959,1,7.279661017
6614,0,2.196480938
295322,0,1.246208742
279697,0,5.708920188
3988688,1,7.721311475
1013335,0,1.013719512
975425,1,10.67521368
1041252,0,10.29268293
26158107,0,3.327365729
17595223,0,2.080870918
1372677,0,0.071290944
1497107,0,0.758301579
9794651,0,0.21875
9907787,0,0.76046176
7080051,0,0.442424242
2308970,0,0.201550388
1957746,0,1.252386002
4637667,1,5.766990291
1963776,0,2.595284872
2252308,0,4.86407767
12476906,0,0.113810742
2244706,0,7.269736842
3182359,0,0.725629792
1394916,0,7.742138365
2433704,1,4.490974729
2467343,1,5.131386861
497180,0,7.518867925
2738094,0,2.0625
2840725,0,13.12765957
2790569,0,1.186984418
2846742,0,1.337221633
2890871,0,7.291262136
2762242,0,3.245283019
2881824,0,2.747663551
2232735,0,3.566666667
2927019,0,0.331550802
2952033,0,2.393333333
3049181,0,1.434343434
3060036,0,10.5
3058100,0,0.913669065
3353227,0,8.605839416
3734738,1,8.975
4636082,0,3.238095238
3342104,1,10
3798304,0,6.897260274
3604251,0,11.24210526
3592512,0,4.827956989
3528170,0,3.297814208
3628989,0,0.336244541
3520266,0,1.663487738
3564791,1,3.070528967
8560288,1,4.735099338
3279278,0,0.291666667
3785524,0,0.615384615
32643428,0,4.55186722
3825730,0,0.788732394
4283701,0,0.442809365
4128418,0,3.473214286
4165243,0,0.638554217
10179435,0,7.470198675
4976645,0,1.155421687
4602259,0,6.336448598
4703160,0,2.007194245
4724849,0,0.780793319
4745726,0,1.164835165
10014667,0,2.456
10938615,0,1.022747953
4905532,0,1.959074733
4885108,0,8.460176991
5004613,0,4.181102362
4945897,0,1.163793103
12774731,0,5.303030303
5028450,0,1.401960784
5047197,0,0.240165631
5080991,0,2.17218543
5159778,0,1.019886364
5726596,0,1.196319018
5194168,0,2.115606936
5545195,0,3.719178082
5331446,0,6.134453782
5701595,0,0.807692308
18827258,0,109.8
5689887,0,0.682119205
5482842,0,0.702142364
5387338,0,1.02901354
5754521,0,7.418439716
12500062,0,1.825870647
5629883,0,1.928366762
5827976,1,4.604444444
5838710,0,0.21686747
5626176,0,0.061728395
6018514,0,2.962962963
5987474,0,2.994252874
5993630,0,0.577240242
6019303,0,5.644970414
6007619,0,1.353535354
6043301,0,1.012633625
6411120,0,2.634020619
6127996,0,0.153061224
6176494,0,3.338842975
6218009,0,0.549618321
9804028,0,2.447916667
6295653,0,3.783088235
6551543,0,1.704918033
6612295,0,0.578194817
6664644,0,0.679775281
6897352,0,0.059782609
6910782,0,0.36
6965851,0,5.693693694
7081696,0,1.003424658
7088285,0,2.032608696
7214587,0,0.595744681
7374100,0,4.707317073
12249509,6,8.763636364
7307135,0,1.751724138
7364377,0,4.755395683
7365650,0,0.71
7396900,1,7.693548387
16811529,0,5.619883041
7509508,0,1.845201238
12631718,0,0.126734505
7600974,0,2.087378641
7604853,1,0.949392713
13057149,0,1.191489362
7627730,0,4.821428571
8958703,1,4.408866995
8314049,0,4.627027027
7825752,0,0.85
7948508,0,0.126353791
7862232,0,8.882978723
7923196,0,4.244239631
7978678,0,0.834920635
7931134,0,0.104166667
8026794,0,0.516129032
8087770,0,1.887468031
8131453,0,3.109090909
8507938,3,8.940594059
8174425,0,0.121495327
8350135,0,1.293103448
8384404,0,1.222222222
8470179,0,2.030674847
9777269,0,5.676258993
8781863,0,0.73964497
8866206,0,0.556179775
8876353,0,5.905797101
8980411,0,4.913385827
9865303,0,5.50625
11761903,0,2.588424437
9014624,0,0.513944223
9044305,0,0.633663366
9055400,1,6.992063492
9059921,0,6.300970874
9053580,0,0.130841121
9210005,0,0.549382716
9363338,0,5.291390728
9417183,0,2.96350365
16288576,0,5.923809524
9365726,0,0.273615635
9390201,0,3.605042017
9480824,1,3.041666667
9695783,0,0.099173554
9690735,0,0.398128898
9997601,0,4.110169492
9729385,0,0.044444444
9801465,1,3.587234043
10418552,1,6.067669173
10028872,0,0.15942029
12822229,1,1.34375
10228810,0,0.194174757
10237873,0,0.090534979
10251030,0,0.199261993
10312907,0,4.14516129
10316783,0,0.964426877
10377977,0,2.045731707
10371616,1,1.753521127
10389046,0,1.734913793
10511547,0,1.393700787
13658378,1,2.207920792
10542495,0,5.178082192
10730101,0,2.974576271
10799277,0,2.759581882
10962792,0,2.028571429
10851231,0,3.536312849
10869594,0,3.412280702
10886990,0,0.076923077
12343385,0,1.058823529
10930744,0,0.819047619
10942193,0,1.705882353
11718454,0,2.315315315
10996483,0,0.529411765
11151262,0,1.908831909
11144703,0,2.311403509
11166612,0,5.775193798
11171940,0,0.851485149
20078194,1,4.934640523
11355460,0,1.771929825
11369792,0,5.356435644
11432322,0,2.151162791
11435627,0,0.494623656
11698432,0,2.730337079
11496238,0,0.018018018
11550931,0,3.173553719
11647441,0,3
11613123,0,0.940594059
12141312,0,2.196581197
13456225,0,2.374045802
12444941,0,2.31092437
11667667,0,0.203499859
12099592,0,0.484848485
12114636,0,2.017699115
12420993,0,5.703389831
12312897,0,0.232394366
11814673,0,0.401709402
12016787,0,0.683397683
35090548,0,1.949152542
15318494,0,0.456692913
12162919,0,0.644305772
16993533,2,5.801652893
12469020,1,2.004716981
12578764,0,0.971830986
12489358,0,1.490740741
14323446,0,1.135
2261116,0,1.739361702
12520010,0,4.925
19212176,0,0.258997883
12614173,0,0.551401869
15729507,0,4.141104294
12707048,0,0.020618557
12755700,0,0.243243243
12935277,0,6.647058824
18516673,0,1.828651685
12984084,0,0.52972973
13432391,0,0.37195122
13793436,0,0.1005386
34205321,0,2.692307692
13507441,0,1.431818182
13597951,0,2.19
17979052,0,2.398373984
13539942,0,2.010471204
13621969,0,1.660377358
13551233,0,0.842105263
14030909,0,5.619469027
14219836,0,1.174311927
14325616,0,0.155737705
14572449,0,0.03125
14815262,0,3.02
15144500,0,3.48
15100803,1,5.537037037
15146722,0,1.487437186
15092797,0,2.390243902
15151308,0,0.012048193
13703855,0,1.819875776
15268847,0,1.195945946
17708989,0,0.87037037
15781878,0,0.488687783
15887582,0,2.692307692
41551600,0,1.728915663
16011538,0,1.786206897
16024522,1,4.9
36650847,0,1.864197531
16334006,0,0.683673469
16339666,0,0.762295082
16346715,0,0.011764706
18193516,0,0.171428571
16504304,0,0.248618785
16587553,0,4.567307692
16667718,0,2.055045872
21351772,0,1.46969697
16926863,0,2.504
17638396,0,1.120300752
17250956,0,0.106796117
17023241,0,0.025815217
17036111,0,0.830882353
17306310,0,1.75862069
20613978,0,2.365740741
17416257,0,0.034482759
17426520,0,3.858208955
17511184,0,0.709784411
17620768,0,1.48828125
17374423,0,0.219672131
17704622,0,1.930147059
18450590,0,2.571428571
18518093,0,0.152941176
18555933,0,0.095808383
18580654,0,1.085365854
18843193,0,0
19199004,0,2.664556962
19595959,0,0.326923077
25535509,0,2.534391534
19621463,0,3.174496644
19928527,0,0.034883721
20102483,0,0.241992883
20138280,0,5.430232558
20157391,0,0.134831461
20172667,0,1.681034483
20176363,0,2.346534653
20284381,0,4.857142857
20287626,0,0.032085561
20353094,0,0.654135338
20671849,0,2.069767442
20809408,0,0.616793893
21115881,0,3.27
21414171,0,0.077922078
21518676,0,0
26798256,0,0.942857143
23357095,0,0.850340136
22053465,0,0.777239709
22051212,0,1.979865772
22161724,0,0.064327485
22277547,0,2.129032258
22356324,0,3.441666667
22214347,1,5.172839506
22185515,0,0.067193676
22355607,0,0.080912863
22426091,0,0.818181818
22885043,0,0.215842637
22063110,0,1.953125
23078284,0,2.280254777
23043493,0,1.503759398
22078804,0,1.730769231
23621619,0,2.793103448
23488903,0,1.331081081
22065701,0,0.842975207
22085895,0,0.652427184
23648378,0,3.540816327
23880587,0,1.774509804
23557391,0,2.424242424
24127835,0,1.944723618
24287135,1,1.882882883
24590732,0,0.486521181
25574127,0,0.135294118
24135534,0,0.362332696
24890162,1,2.333333333
24311245,0,2.596491228
24824249,0,1.044554455
35510290,0,1.012307692
26305503,0,0.373046875
25235835,0,0.622047244
25236688,0,0.203703704
25857104,0,1.434343434
25026937,0,0.164772727
25855333,0,2.496503497
26955661,0,2.117283951
26189068,0,2.010869565
27555510,0,1.030395137
26806724,0,1.021126761
26379849,0,0.661290323
29198561,0,0.801886792
27119159,0,0.81595092
27169440,0,1.962406015
27377706,0,1.155172414
27115275,0,1.068965517
27404103,0,0.81
35812350,0,0.443762781
27523351,0,1.458333333
27638933,0,0.325925926
27783582,0,0.335329341
33488805,0,1.298642534
27975141,0,1.952380952
27975610,1,2.716814159
28183788,0,1.905063291
28223231,0,0.129251701
41382460,0,0.246031746
28424527,0,0.288135593
28462349,0,0.686440678
28556321,0,2.74
28617522,0,0.220183486
28733694,0,0.605769231
28769599,0,0.152439024
28928471,0,1.979452055
29088776,0,0.985185185
28996472,0,0.193098872
29001966,0,0.480225989
29075357,0,0.661971831
29205606,0,0.327536232
29279262,0,1.1875
29538249,0,0.027777778
31410272,0,1.675159236
29811792,0,1.64
29564529,0,1.046511628
29810844,0,1.194029851
29946344,0,2.378378378
30412812,0,2.102564103
30468941,0,0.627118644
30475389,0,1.721311475
30480227,0,0.577777778
30502932,0,1.644927536
32547961,0,0.584951456
30858002,0,0.048387097
30985793,0,1.788461538
31052659,1,2.35443038
31061890,0,1.647058824
31166820,0,1.809917355
31331874,0,0.351145038
32436326,0,0.18018018
31557498,0,0.813084112
31545501,0,0.014673514
31566854,0,0.822695035
31568964,0,0.710280374
31584359,0,0.141546527
31622726,0,0.573170732
31690396,0,0.933649289
31834609,0,1.198473282
31846035,0,0.242647059
31850185,0,0.470149254
31879922,0,0.19266055
31886835,0,1.793103448
31934259,0,0.272321429
31962345,0,0.75
32058892,0,0.85840708
32119896,0,0.557971014
32287501,0,0.088235294
32473066,0,1.781818182
32547340,0,0.10952381
32537935,0,0.174231332
32635889,0,0.161684783
32635865,0,0.058139535
32693119,0,1.979381443
32799166,0,0.366834171
32905471,0,0.25
32945559,0,0.37037037
37282882,0,0.534090909
33012366,0,0.113043478
33177633,0,0.739583333
33464212,0,0.533333333
33497899,0,0.478021978
33528124,0,0.914893617
33531014,0,1.72
33692682,0,0.89673913
