p_id,median_tbc,mean_tbc
14830534,0,42.875
14077154,0,0
14063003,0,0.5
14083459,0,7
14138199,1,4
14348279,0,1.333333333
14395155,0,0
14402659,0,9.26
14455417,12,12
14491464,0,0
14514114,0,0
14959398,0,0.555555556
14673458,0,2.75
14743734,0,8
14797278,10,25.5
14846125,0,22.27777778
14846246,0,0
14857144,0,0
15227508,0,0
15275397,0,0
15469904,0,0
15555453,0,2.733333333
15694436,1,1
15703979,0,6.109756098
15728313,2,13.19230769
15890408,0,42.2
16158046,5,57.33333333
15940796,0,0
15986541,0,5.5
15999150,0,1
16008631,0,0
16010187,0,0
16032009,0,0.2
16150413,0,0
16345792,0,0
16553570,2,7.8
16641394,0,3.384615385
16679638,0,0.071428571
16693097,0,0
16687785,0,21
16758725,0,0
16770438,0,0
16775635,0,10
16797236,0,0
16860127,0,1.277777778
16874499,0,3.357142857
16937565,0,0.428571429
14130231,0,14.86111111
17025335,0,0
17198230,1,1.642857143
17265785,0,0.25
17445634,0,0.777777778
17353049,0,0
17381368,0,0.333333333
17534091,0,0.5
17616039,0,0.333333333
17599255,0,0
17658231,0,9.421052632
17624515,0,0
17746038,0,0.658227848
17942288,0,0
17956049,0,0
18018701,2,12.33333333
18057801,0,0.5
18071253,0,0
18162470,0,5.3
18234865,0,0.25
18263914,0,0.285714286
18363662,0,0
18381860,0,207
18435601,0,0.25
18450584,0,9
18148516,0,3
18720991,0,0
18756741,0,0
18840478,0,0.428571429
18892578,0,11.22222222
18997034,1,1
19043406,0,0.25
19245888,1,11.44444444
19283319,0,0
19308623,0,0.375
19475099,0,3
19520955,0,0
19527797,0,25.64705882
19897133,0,5.625
19561023,167,167
19617629,0,0
19785195,0,35
19781791,0,0
19887898,1,3
20012174,0,0
20121778,0,3.407407407
20227175,0,6.846153846
20354952,0,0
20486742,0,200.5
20511943,0,0
20780004,0,4.2
20848103,0,0.071428571
20857851,0,5.083333333
20938922,0,0
21065017,0,0
21135118,0,0
21234712,0,0
21267729,0,40.2
21377704,0,0
21565265,0,0
21667825,0,0
21652117,0,0
21673633,0,0
21648573,0,5.928571429
21696185,68,68
21770811,0,4.333333333
21873006,4,9
21714133,0,0
21715674,0,0
21754781,0,0.018181818
21948367,0,0
22005870,0,0
22025674,0,0
22182539,1,1.333333333
22045377,0,3.071428571
22045149,0,32.25
22207888,0,0.135135135
22281289,0,3
22460318,1,1
22331650,0,0
23109348,0,8.461538462
22326295,1,1
22605488,0,0
22787919,0,0
22787482,0,3.428571429
22684633,0,6.025641026
23017438,0,0
27450870,0,0
23933725,0,1.24
22089693,0,1.384615385
23556567,0,18.1
23674012,0,0
23713286,0,0
23696149,0,0
23713154,0,0.25
22101244,0,0
25708089,0,8.5
26312019,0,3
24684792,0,0
24818046,0,21.53846154
24955829,2,14.05
25044433,4,3.8
25475219,0,0
24760981,0,16.77777778
25178813,0,0.25
25088029,0,0
25378189,1,2.666666667
25530890,0,11.4
25645588,0,99.5
26094793,0,1
25879670,0,0.263157895
26390431,0,0.411764706
26432998,0,0
26584781,0,6.8
26584488,0,0.7
26728959,0,1
27315959,0,1.615384615
33522121,0,23.71428571
26389730,0,0
27064915,0,0
27076925,0,1
27084445,0,1.608695652
27155850,0,0
27241326,0,1.823529412
27654090,0,1.984848485
27423462,0,0.3
27482187,0,0
27541029,2,34
27689671,0,1.5
27713810,0,0.142857143
27751442,0,0.323529412
27857243,0,0.1
27933803,0,0.333333333
27990527,0,0.775
28106771,0,0.288288288
28206191,80,80
28224813,0,0
28233409,0,0
28234069,0,29.33333333
28293362,0,0
28451628,0,0
28366863,0,7
28520480,0,0
28635297,2,2
28689633,0,0
29226511,1,1.391304348
28718249,0,0
28762507,0,2.027027027
28772976,0,3
28790540,0,0
28847932,0,0.333333333
29021854,0,0
29580070,0,1.75
29346878,0,5.173913043
29365732,0,0
29383690,0,2.8
29446142,1,5.6
19755462,0,12.8125
29218371,0,0.578947368
29237851,0,0.704545455
29331665,2,2.4
29481201,0,16
29510024,0,0
29645444,0,15.1
29817715,1,3.647058824
29889082,0,0
29894113,0,0
29913414,0,0
29960237,0,0.333333333
41349782,0,3.944444444
30025821,0,1.666666667
30040789,0,0
30096772,0,1.09375
30279209,0,0
30362658,0,0
30368981,0,0
30490159,0,0
30511843,0,0
30580139,0,3.789473684
30581760,0,0.692307692
30602013,0,3.595238095
30746283,0,2.25
30755776,0,0
30756543,0,0.142857143
30802200,0,1.4
30830570,0,0
30840638,0,0
30875001,0,0
30899379,0,3.904761905
30938037,0,18
30933393,0,5.125
31250087,0,0
31309561,0,24.66666667
31323826,0,2.523809524
31338617,0,0
31368064,0,1.68
31622833,0,1.46
31393273,0,22.33333333
31504434,0,0
31625060,0,16.07692308
31658424,0,0
31692051,0,0.181818182
31722587,0,1
31737151,0,0
31740412,0,0
31843005,0,0.566666667
31936332,0,0
31938166,0,1.5
32007006,1,4
32009066,5,5
32099728,0,0
32158701,1,1.090909091
32167503,0,0
32188113,0,1.09375
32195311,0,0.375
32208336,0,0.5
32270226,0,0
32293030,0,0
32297624,0,0
32315296,0,0
32413729,0,0.307692308
32456949,0,0
32484353,0,0
32505975,0,0.333333333
32650495,0,0.25
32739801,0,0
32759008,0,4
32779171,0,0
32782917,0,0.153846154
32801201,0,0.6
32873291,0,0
33005382,5,5
33112429,0,0.818181818
33231091,0,0
33254444,0,0
33260518,0,0
33317932,0,0
33327619,0,0.666666667
33363085,0,0
33365651,0,1.833333333
33380728,0,5.888888889
33403717,0,3.125
33613845,0,0.8
33689506,0,5.833333333
33746928,0,0
33725886,0,1.041666667
33778661,0,1
33794197,0,0.5
33849644,0,1.08
33878847,0,0.101744186
33955694,0,31.66666667
34040331,0,11.41666667
34150106,0,0.2
34224740,0,8.210526316
34381370,0,1.923076923
34469357,0,0.666666667
34450165,0,0.090909091
34496264,1,7.944444444
34502713,2,2.666666667
34574332,0,1.166666667
34659934,0,5.48
30491738,85,85
34766467,0,1.777777778
34825071,0,0
34843410,1,8.333333333
35038562,0,0
35046039,0,0
34870876,0,2.666666667
35032435,0,0.142857143
35092220,2,3.5
35238958,0,0
35272082,0,0
35341900,3,12.36363636
35368588,0,0
35491153,0,0
35498565,0,0
35447715,0,1.529411765
35513355,0,0
35614927,0,0
35628622,0,0
35672498,0,0
40338867,0,4.111111111
35761699,0,0.588785047
35835264,0,0
35900357,0,0
35957141,1,1
36345127,0,1.166666667
36477985,0,2.315789474
36476235,0,0.393939394
36534410,0,1.164179104
36986639,0,33.5
37151763,0,0
37180080,0,0
37186561,0,0
37191097,0,5.684210526
37256188,0,0
37273483,0,0
36599335,0,4.4
37339101,7,6
37428127,0,6.615384615
37458754,0,0
37823441,1,1.333333333
37680779,2,21
37702970,7,7
37739667,0,0.571428571
37741111,0,0
37745843,0,0
37795803,0,0
37815348,0,0.5
37826141,0,0
37836453,0,0
37854992,0,0.25
37949580,0,0.111111111
38068681,0,4.125
38230645,0,0.25
38773887,0,0
38864241,0,20.25
38951136,0,0.5
38970525,0,0.285714286
39019431,0,0
39047532,0,0
39061710,0,0.333333333
39086074,0,0
39147007,0,0
39405244,0,5.2
39425973,3,3
39503951,0,0.8
39573893,0,0
39654590,0,1.321428571
39745763,0,0.333333333
39837531,0,0
40026756,0,0
40216799,2,2
40172509,0,0.764705882
40380738,0,0
40410487,0,5.727272727
40442199,20,18.33333333
41033699,0,0
41264139,0,0
41298739,0,0
41494502,0,0.333333333
41521622,4,4
41805236,0,0.818181818
41834659,1,1
41881693,0,0.363636364
41933311,0,0
41957840,1,1
42098902,0,0
42135886,0,0
42250979,1,1.5
42198021,0,0
42244976,0,0.195
41793253,0,0.142857143
42645292,0,0
42715353,0,0
42921817,0,0
43000906,7,9.333333333
43202957,0,0
43500258,2,2
43512680,0,0
43582065,0,0.588235294
43043646,2,2
43727251,0,0
43593045,0,0.5
43872854,0,0
43881037,0,0
44015878,1,1
44022326,0,0
44062252,10,10
44099191,0,2.25
44185668,0,0
44257369,0,0
44266220,0,0.083333333
44285798,0,1
44475639,0,0
44490081,0,0
44697058,0,0.047619048
44891449,0,0
44944365,0,0
44948761,0,0
45068082,0,0
6597624,1,268.75
14207041,0,34.71428571
263918,1,31.90384615
455415,0,0
2519199,0,0
65269,0,0.166666667
788598,0,8.481481481
4320005,458,458
953969,0,3.5625
4479018,0,3.393229167
793271,0,5.25
647538,0,3.952941176
1497686,0,0
1509456,0,0.181818182
1592780,0,0
373041,0,19.8372093
2694607,1,1.5
746068,0,1.666666667
760958,0,0.538461538
858864,0,4
943986,0,0.125
955369,86,143.2857143
1007224,0,4.453074434
1016488,0,1.491400491
22764142,29,61
1949701,0,0
4080812,1,27.71428571
2251427,0,3.909090909
6568438,831,831
2414377,0,10.02272727
4706454,0,0.725382932
2299527,0,0
2313515,0,0
2431369,0,1.5
2866057,22,199.5
2379511,0,2.14213198
9976757,1,14.08823529
2827526,0,4.414772727
2929355,0,0
2937746,0,16.03389831
2949189,0,0
2994506,0,61.33333333
8672854,0,6.849162011
3188125,0,0.428571429
3212699,0,0.693181818
1425211,142,142
3502456,0,5.459770115
3505727,0,30.3
3456023,0,0
3468889,4,37.875
8122980,0,99
3515329,0,0
3533325,5,67
3621813,0,0
3835728,0,0.965517241
3735098,1,2.12
3736863,0,0
3758626,0,0
3849310,0,7.294117647
3874693,2,6.5
3962485,0,1
4088031,0,3.038167939
4206745,0,1.857142857
4281872,0,0
4491420,0,15.14634146
4544628,0,27.61111111
4621026,0,0.5
4629650,0,0.803698435
4752063,0,0
4976725,22,24
4920745,0,0
5020274,0,0.75
5025505,0,0.8
5041191,0,2.782051282
5044557,0,0
6207610,72,72
5156173,0,0
5171546,0,0
5664422,0,61.1875
5668494,0,0.5
5723873,0,0.833333333
5692924,0,0
5710590,1,1
5745087,0,3.75
5767904,0,194.4
5775812,0,0
5554398,0,1.166666667
5514811,0,0.121212121
5790471,0,7
5587185,0,5.246073298
5635002,0,0.333333333
5634268,0,0.333333333
24084952,1,161.8333333
6023700,0,1
6063823,0,0
6093779,0,0
6146136,0,0
6162092,0,0
6192532,0,0.68
6289283,0,0
6365223,0,0.6
7678186,0,36
6666176,0,49.89473684
6697332,0,5.409090909
6710777,0,0
7076933,15,80.63636364
6902141,0,0.714285714
7160156,1,7.5
7205313,0,0.655172414
13618703,0,0.91475827
7326901,3,3.25
7344963,0,0
7555848,9,9
7431279,0,1.793103448
7446112,0,0
7476079,1,1
7442151,0,0
6424718,0,0
7504488,0,0
7593057,1,8.333333333
7676934,1,1
7705687,0,2.166666667
7742085,0,2.982608696
7834797,0,0
7879172,0,0.464
8028004,0,0
7957328,0,1.583333333
8006864,0,4.75
7935999,0,0.25
8348591,0,1.44
8100234,0,1.343949045
8125749,0,1.666666667
8127905,0,0
8155023,0,2.333333333
8517548,0,4.69005848
8161742,0,0
8468619,1,3.545454545
8474385,0,1.25
8499654,0,1.45
8512381,0,0
8781555,0,1.75
8797165,0,0.4
8859916,0,21.07142857
8865604,0,0.527843602
8937853,0,0
9030008,0,0
9166734,0,0
9184176,0,0
9410363,0,0
9411427,0,0.148148148
9453628,0,0.25
9562405,0,0
9565631,0,9.333333333
9706480,0,0.588235294
12172195,1,10.80434783
9702150,0,0.22
9813544,0,73
9925927,0,0.777777778
10231566,0,12
9845931,0,0.014925373
9997594,0,0
10110848,0,0.333333333
10187219,0,0
10236286,0,0
10247963,0,0.375
10259087,0,0
10272981,0,21.66666667
10365826,0,0.090909091
10437233,0,8
10450994,0,15.7
10459563,0,0
10474303,0,0.6
10626200,0,0
10746501,0,0.333333333
11067637,0,0
11111693,0,2
11126565,1,0.8
11194918,2,9
11205290,1,27.41666667
11191242,0,0
11202187,0,30.77777778
11256987,0,0
11332656,0,20.75
11333419,0,1
11338962,0,0
11371158,0,0.125
11766992,1,4.944444444
11763108,0,0.666666667
11802600,0,4.938931298
12444334,0,3.555555556
12598366,0,3.666666667
16406248,1,22
12246752,0,0.178571429
12254183,0,0
11698781,0,0.888888889
12278003,0,0.333333333
12369815,0,0
12454692,0,0
12468189,0,0.142857143
12630765,0,7.714285714
12788103,0,5.333333333
12730817,0,0.444444444
12776117,0,1.75177305
12776901,0,0
12776946,0,2
12808022,0,0
12809201,0,0.652173913
12912221,0,0
27140276,0,5.913043478
12948210,0,0
13089920,0,0
13140856,2,2
13701004,25,25
13681940,0,4.607142857
13402600,0,0.5
13577084,0,0
13620362,0,0
13743804,0,0
13766387,0,0
21595251,0,10.84782609
13809448,0,0
13815467,0,0.5
13853475,0,0
13856002,0,0
13857955,,
13890974,0,0
13874355,0,0
13877829,0,0
15792027,13,52.88888889
13426900,0,0.85
13457853,0,1.386363636
14054612,0,0.2
14094081,0,0
14985090,0,3.666666667
14106727,0,0.166666667
13621213,0,9.138461538
13642182,0,0
14020426,0,0.577777778
14245115,0,0
14275238,0,0
14266851,0,1.534759358
14281375,0,0
14399893,0,0
14403012,0,14.31034483
14482625,1,1
14541527,0,10.96296296
14674657,0,0
14879710,0,0
14955883,0,0
15112118,0,0
15143909,0,0
15268622,0,0.333333333
15307014,0,25.1
15326177,0,0
15510862,0,0.714285714
15516807,0,0
15574696,0,4.888888889
15711128,0,0
15815691,2,9.263157895
15839362,41,41
15942778,0,8.5
15984567,0,0
16052927,0,0
16086318,0,0
16094086,0,0.111111111
16095466,0,0
16288080,0,0
16294545,0,8.93877551
16350211,0,10.91176471
16397505,0,6
16406795,1,6.25
16517528,0,0
16543153,0,0
16576830,0,0.142857143
16680378,0,1.259259259
16762278,0,12
16710426,1,1.35
16891444,0,0
16942486,0,0.5
17104283,0,18.78947368
17279207,0,3.8125
17449689,0,1
17433726,0,1.896551724
17434022,0,0
17572486,0,0
17615796,0,0
17722729,0,0
17756499,0,1.5
17795262,1,6.709090909
17985493,0,0
18058077,0,0.666666667
17439507,4,27.55555556
18280956,0,0.166666667
18340090,0,0
18412722,0,1.125
18583660,0,0
18609510,0,0.5
18672545,0,0.142857143
18735478,0,0.5
18844528,0,0.333333333
18769142,0,0
18802915,0,0
18853401,1,10.30769231
18862723,1,1.923076923
18898077,0,20.66666667
19035421,0,0.166666667
19095270,1,2.605263158
19149507,0,1
19237134,1,6.526315789
19263354,0,1.555555556
19323545,0,0
19417522,0,0
19526684,0,1.25
19163460,0,34.375
19709044,0,1.5
19704857,0,1
19725672,0,0
19792705,0,0
19955943,0,0.2
19912160,0,158
20007668,0,4.3
20032052,0,15.85714286
20072211,0,0.428571429
20069028,0,0.470588235
20115816,0,0.153846154
20387613,0,0
20389295,0,0
20358305,0,0.909090909
20462124,0,4
20487328,0,0
20607184,0,1.3
20733658,0,3.5
20813407,0,0
20930065,0,1.655737705
21095570,0,0
21160772,0,0.529411765
21271391,0,9.608695652
21314275,0,0
21495268,0,2.047619048
21675260,0,0
21786578,0,3
21801562,0,21.75
22157354,0,2.375
22262513,0,16
22419251,0,0
23092839,0,8.666666667
22850096,0,0
23012225,0,0
22433358,0,0.583333333
22360112,3,3
22461272,0,0
22092980,0,0.829268293
22277515,0,37
22685075,0,0
22758173,0,0
23222745,,
22792770,4,4
22988022,0,0
22723969,0,0
23560416,0,0.660377358
23668126,0,3.5
23656728,0,1.142857143
23742929,23,23
23889670,0,0
24015034,0,0
24193913,0,0
24552118,0,0.454545455
23984639,0,20.07692308
24133674,1,1.666666667
24724006,0,0.326923077
24774406,0,0.25
24914679,0,31.625
25118157,0,0
25280323,0,17.23529412
25426560,0,0
25539510,1,1.62745098
26131291,0,0.666666667
26162724,0,0
26153696,0,14.66666667
26240064,1,1.545454545
26272906,0,1
26331059,0,0.1
26033153,1,12
26569805,0,0
26611254,0,17
26747814,0,0.5
26901042,0,0
26926353,0,0
26928391,1,1.266666667
27052551,0,0
27168197,0,0.5
27582555,0,0
27587407,0,2.571428571
27731357,6,6
27772293,112,112
27806917,0,1.4
27835728,0,3.25
27830376,1,1
28053992,0,4.357142857
28195840,0,18.7
28196497,0,0.515151515
28361798,1,2.866666667
28422391,0,0.25
28459479,1,1
28635350,0,8.272727273
28664604,0,1.172413793
28768153,0,4.971428571
28771509,1,1.941176471
27034953,0,0
28952229,0,0
28995125,0,1.889655172
29610978,0,2.5
29145221,0,9.8
29145693,0,0
29405767,0,0
29320511,0,0.052631579
29215906,1,11.66666667
29253080,1,1.818181818
29285677,0,0
29349215,1,22.375
29362188,0,0
29569593,0,0.253424658
29520370,0,3.333333333
29637027,1,7
29991385,0,115
30062165,0,0.333333333
30249410,97,97
30321329,2,7.8
30380307,0,1.48
30368003,0,0.5
30376034,2,9.090909091
30457443,0,0.166666667
30471495,0,0
30590714,0,1.904761905
30854337,0,7.033333333
30823869,1,0.8
30944055,1,2
31013822,0,0
31035329,0,0
31053357,0,0
31292730,0,3
31444773,0,0
31464761,0,0
31494921,0,0.215517241
31561386,0,0.344827586
31587291,1,1
31599879,0,0.428571429
30195042,1,5.5
31739218,0,0
31841515,0,0
31926014,0,0
34879861,0,4.2
29970093,0,0
32264127,0,2.333333333
32494000,0,0
32501809,0,3.8125
32534458,0,0.090909091
32582982,0,0.310344828
32639043,0,0
32728417,0,0
33114431,0,2.844827586
32770069,0,0
40279310,1,7.739130435
32982013,1,1
33030646,0,0
33074047,0,0.454545455
33076937,6,6.6
33127323,0,0
33247905,0,0.5
33269236,0,0
33366029,0,3.181818182
33394985,6,4.777777778
33411475,0,0
33428316,0,0
33430579,0,0.2
33441198,0,0.111111111
33457347,0,0.2
33466223,0,0
33470956,0,0.348484848
33482728,1,2.682539683
33618665,0,0.25
33641147,0,0.857142857
33691982,0,0
33711097,0,1.909090909
33716393,4,7
33721925,0,0.090909091
33726087,0,0.272727273
33744992,0,0.55
30848625,0,0.166666667
33795525,0,0
33814345,0,0
33845744,0,4.96969697
33889732,0,0
33903850,0,0
33986470,0,2.5
25523659,0,0
34060384,0,0
34082208,0,0.4
34087248,0,0
34147768,0,29.75
34247979,0,7.3
34449023,0,1.857142857
34475375,0,0
34480896,2,8.5
34524090,0,0
34551518,0,11.61538462
34570531,0,1.181818182
34641688,0,1
34768472,0,0
34802633,1,1.333333333
34858466,0,1.875
34852641,0,0
34916446,0,0
34938745,0,0.136363636
35025992,0,0.25
35077309,0,0
35081481,0,0
35344987,0,0.75
35224263,0,0
35271847,0,0.769230769
35347196,0,0
35404424,0,0
35486280,0,0
34449340,0,5.578947368
35829765,5,5
35678374,0,0.5
35433607,0,0.475609756
36257767,0,1.162790698
36390833,0,4.470588235
36429167,0,0.3
36522073,0,1.642857143
36579494,0,0
36581765,0,0
36719531,0,0.466666667
36729541,1,1
36612733,0,0
36653899,0,0.333333333
36691321,0,6.4
36768687,0,0.5
36673081,3,9
36790203,0,0
36795710,0,0
36826661,2,2
36848820,0,9.8
36841066,0,3.5
37112151,0,0
37123695,1,1.5
43414464,85,85
37270407,0,0
37286685,0,0
37399356,0,0
38599372,0,1.363636364
37536153,12,23
37706867,0,6
37708273,0,2.666666667
37713531,3,4.5
37787080,0,0
37798497,0,0
37889591,0,0
38335684,0,0
38395795,0,17.66666667
38430528,0,5.5
38742373,0,2
38853279,0,0
38820741,0,0
38902093,0,0.363636364
38965174,0,0.166666667
39045640,0,0.964285714
38291223,0,2
39096739,0,0.056603774
39139311,0,0
39378404,0,0
39473568,0,0
39629071,1,1.230769231
39687842,1,1
39727350,0,0
39743936,0,0
39959762,0,0
39993718,0,1.022222222
40133495,0,0
40308289,0,0
40385210,0,0.5
40460259,0,0
40702979,0,0
40749076,0,1.705882353
40845252,0,0
40722958,0,0
41256223,0,0
41195579,0,0.710526316
39014893,13,13
41523826,0,3.4
41544995,0,0
41618951,0,0
41687405,0,0
41702559,0,0.769230769
41866769,0,0
41887015,0,0
41909597,0,0
42037525,0,0.02173913
42048212,0,0
42220078,0,0
41800863,5,5.333333333
42380241,0,0
42385592,0,2.6
42461993,19,19
42590077,12,12
42597104,0,1.6
42667541,0,1.166666667
42704414,0,0
41620319,4,4
42438240,0,0
42764465,0,0
42741413,0,0
42984669,0,0
43027157,0,1.5
43111071,0,1.75
43132662,0,0.590909091
43419559,0,0
43439856,0,0.567567568
43586223,0,0.02173913
43681670,0,0.086956522
43689802,0,0
43847111,0,0
44028712,3,3
44068581,1,1.5
44198675,0,0
44210232,0,0
44249291,0,0
44267638,0,1.75
44281460,0,0
44312599,0,0.352941176
44367948,0,0
44396819,0,0.5
44427669,0,0.583333333
44431140,0,0.666666667
44955265,0,0.5
44807425,0,0
16516286,0,1.293015332
18251340,42,159.0909091
12906312,0,28
21629549,0,0
792926,0,81.55555556
210281,2,25.03333333
22669446,28,104.1538462
9684533,1,4
2545526,0,100.8
1146693,0,51.81818182
132863,1,17.11904762
20343621,3,12.54545455
1887749,1,48.2
2665819,1,2.8
744303,0,5.40625
213070,0,3.956521739
5504769,1,3.5
35211614,0,4
1012947,1,1.25
2681678,0,0
1565364,0,0.12
120012,0,11.06896552
179049,0,5.285714286
614789,1,2.4
697415,0,0
12965393,0,0.071428571
812211,0,0.5
17983220,0,2
3108680,0,3.479452055
4113689,240,209
4078201,9,78.66666667
1407188,0,0.692307692
1543330,1,4.941176471
4485033,0,98.5
2379497,3,64.5
3610801,0,59
2320220,0,0.40625
2795381,2,13.66071429
2365250,0,11
2421991,0,3.5
2257268,1,75.07142857
2431309,3,6.666666667
2437267,0,0
2447783,0,0
2786986,0,0
2797988,0,1
2813603,0,0
3027011,0,4.76344086
2995263,1,1.857142857
3043879,0,0.3
3026165,0,0
3176142,2,1.6
3199473,0,0
3212942,0,0
3300902,0,0
4247131,0,0
6676643,254,579
4122542,0,12.27
3598525,0,0.878842676
3468615,0,0.5
16105968,0,129.6
3567559,0,0
3566309,0,264
3571845,5,6.230769231
3597841,2,59.54545455
3656079,0,0.178571429
3660768,0,45.36363636
3675085,0,0
3758686,0,0
3761273,0,0
3779985,0,0
3811868,0,0
3841380,0,0.333333333
4030949,0,3.083333333
3941597,0,0
4089605,0,29.20689655
4206577,2,19.58333333
4294242,0,0
4457710,0,0
4544044,6,6
4565091,0,0
5579922,0,0.921774194
4665941,0,0
4730868,0,0.166666667
4751509,0,0
4792731,0,8
4889857,0,59.41666667
5089473,1,3.6
5183126,0,0.5
5478201,0,0.75
5543661,0,0
5553852,0,0
5558519,0,0
5660171,0,3.591603053
5547056,0,0
5383085,0,0
5796379,0,0
5800189,2,27.42857143
5831254,0,0.552
5896266,0,23.17777778
5908839,0,0
5954727,0,59.33333333
6037985,0,8.8
6116935,0,0.5
6151335,0,7
6332477,1,37.6
6477932,0,0.984848485
6515762,0,0.295081967
6517439,0,0
6571945,0,5.774193548
6619921,0,0
6650559,0,0.2
6675001,0,0
6773370,0,0
17090680,0,105.8571429
14185132,0,5.5
6881457,0,0
6699274,0,0
6915176,0,0
6942074,1,7.333333333
7105384,0,1
7025822,0,0
7045062,0,5
7059243,0,0
7308321,0,0.142857143
7370668,0,0
7412491,0,2.62962963
7374889,0,0.5
7421579,0,2.944444444
7431182,0,0.111111111
7450935,0,0
8179276,0,3.5
7659171,1,1.666666667
7728020,0,70.54545455
7830457,1,13.61111111
7843957,0,0
7847493,0,107.8571429
8394119,0,1.466666667
8324709,0,0.706666667
8018168,0,0.125
8124903,1,10.28571429
8117148,0,18.85714286
8138003,0,1.40952381
8148555,0,0
10427654,10,23.64285714
8257526,0,2
8195104,0,0
8222490,0,1.705882353
8289549,0,0
8294083,0,0.041666667
8335111,0,0
8470791,0,0.547169811
8440163,0,9.878787879
8593094,0,62.33333333
8595576,0,2.25
8613552,0,0
8750145,0,0.090909091
34596279,0,47.33333333
9082079,0,2.857142857
8840841,0,8.305263158
8894695,0,8.25
9011406,0,0.1
9971834,0,4.479166667
9126996,1,63.16666667
9124088,0,0
9178176,0,2.4
9181802,0,0
9201973,0,0.833333333
9166578,0,0
9595213,0,1.677419355
9379174,0,0
9752724,23,23
9441944,0,0
10576521,0,3.385542169
17110174,308,308
9710486,1,79.55555556
9828203,0,3.192307692
9721208,0,144
10184699,0,3.506666667
10248371,0,14.21875
10023797,0,0
10146860,0,0
10268541,1,0.666666667
10375540,0,0
10384419,0,0
10422687,1,14.6
10488394,0,1.5
10494902,0,1.363636364
10511997,1,1.058823529
10516462,0,0.043478261
10647152,0,13.41666667
10590350,0,1.148148148
10651225,0,1.333333333
10596571,0,14.18181818
10647788,2,16.38235294
10845757,0,3.5
15958792,1,2.465408805
10789654,0,31.52631579
10838917,0,0
10849387,0,0.833333333
10932134,1,7.475728155
11059998,0,0
11080368,0,0
11102122,0,0
11178940,0,0
11185493,0,0
11500501,1,6.111111111
11513735,0,0
11581841,0,0
11701828,0,1.4
12346387,23,23
12928101,1,13.16666667
12199959,0,1.536082474
11799780,0,0
12267708,0,0.583333333
12172753,0,2
12048128,0,0
12400427,0,0.884615385
12540923,0,0
12551828,0,0
12572264,0,0.5
12574648,0,0
12907821,0,1
12790574,2,2
12747547,0,64.88888889
12786470,0,0.727272727
12843589,0,0.153846154
12965028,5,45.76923077
13079570,0,0.263157895
13080303,0,0.5
13087904,0,0
13100159,0,0.142857143
13771367,2,4.5
13452154,0,26
13696007,0,1.25
13714259,0,0
13715507,0,0
13670548,0,0.111111111
13435189,59,59
13978868,0,0.5
14031979,1,0.78125
14027005,0,0
14053941,1,20.41666667
14055622,0,1.333333333
14104129,0,0.5
13753880,1,3
14060985,0,0.24
14073665,1,2.714285714
14136340,0,0
14118833,0,3.071823204
14139691,0,0.454545455
14229389,0,6.723076923
14460966,12,12
14526728,0,0
14599148,0,0.5
14581922,0,3.768115942
14635777,0,0
14683493,0,0.166666667
14700646,0,0.901234568
14772238,0,2.333333333
14868390,0,191.5
14915776,0,31
14917035,0,0
15138786,1,1
15110386,0,0.142857143
15494144,6,28.7
15757813,0,0.722222222
15662665,0,53
15656167,0,3
15736228,0,0
15691782,0,4
15806385,0,13
15836416,0,0.333333333
15917523,0,0.25
16048902,0,0
16210003,0,0
16494998,0,0
16513771,0,0
16530741,0,6.044117647
16675549,0,5.833333333
16686611,1,6
16687413,0,0.2
16787053,0,1.333333333
16961290,0,0
17147341,0,0
17218341,0,2.375
17241468,64,64
17408411,0,21.5
17488054,0,0
17550228,1,13
27099292,1,12.94736842
17580780,0,19.5
17596437,4,4.424242424
17705856,0,0
17824666,0,0
17938467,0,0.947368421
18005330,0,0
18042950,0,0
18054786,3,3
18112241,0,1.485714286
18755282,2,9
18229248,0,2.2
18337479,0,0
18383864,0,0
18485289,0,75
18498775,0,0.055555556
18560422,0,0.090909091
18589869,0,0.444444444
18648169,0,1.702702703
18713590,0,0
18835885,0,0.166666667
18890633,0,0.981220657
18915404,0,0.071428571
19047390,1,0.6
19072421,0,0
19162427,0,2.522727273
19153463,0,0.5
19211530,0,32.36363636
19366226,0,68.14285714
19548235,0,0.25
19559102,0,12.45833333
19616357,0,0
19651037,1,2.5
20706062,26,76
19730420,0,55.5
19747001,0,0
19782884,0,0.25
19821562,0,0
19866585,0,2.4
19915904,0,0
19959710,26,26
19969620,0,0
19973520,0,0.5
20170480,0,7
20223036,2,2.833333333
20230947,0,3.294117647
20260389,0,1.2
20331334,0,1.647058824
20338436,0,0
20425320,0,0.2
20535209,0,4.756097561
20646508,0,0
20652497,0,61.4
20716397,0,0
20737645,0,0
20742755,0,0
20904108,0,0.333333333
20942081,0,0
20959080,0,0.086956522
20997976,1,0.571428571
21066119,0,22.55
21121617,9,110
21165309,0,0
21684161,3,4.666666667
21262688,1,1
21417094,0,0.307692308
21565540,1,11.33333333
21493033,0,1.4
21552874,1,5
21535780,0,0
21786280,0,0
21837213,0,0
21838192,0,0.166666667
21878862,0,0
21900768,1,1
22235683,2,2
22216401,0,1.8
22244304,0,0
22281200,0,0
23494874,0,2.571428571
22205249,0,0.2
23131758,0,1.5
23128098,1,3.743589744
22057764,0,0
22968504,0,0
